"","Zi","Yi","Di"
"14977",33,6,0
"14978",34,7,0
"14979",34,7,0
"14980",33,6,0
"14982",34,7,0
"14983",32,5,0
"14984",33,6,0
"14985",33,6,0
"14986",34,7,0
"14987",33,6,0
"14988",33,6,0
"14989",33,6,0
"14990",33,6,0
"14991",34,7,0
"14993",32,5,0
"14994",34,7,0
"14995",31,4,0
"14996",34,7,0
"14998",34,7,0
"14999",34,7,0
"15001",34,7,0
"15003",31,4,0
"15004",33,6,0
"15005",33,6,0
"15006",34,7,0
"15007",33,6,0
"15008",34,7,0
"15009",33,6,0
"15010",32,5,0
"15011",31,4,0
"15015",31,4,0
"15016",31,4,0
"15017",32,5,0
"15018",34,7,0
"15019",32,5,0
"15020",31,4,0
"15021",32,5,0
"15022",31,4,0
"15024",31,4,0
"15025",33,6,0
"15026",33,6,0
"15028",34,7,0
"15030",31,4,0
"15032",34,7,0
"15033",32,5,0
"15034",31,4,0
"15035",31,4,0
"15036",31,4,0
"15037",31,4,0
"15038",31,4,0
"15039",34,7,0
"15042",33,6,0
"15043",34,7,0
"15044",33,6,0
"15045",31,4,0
"15046",35,8,0
"15047",33,6,0
"15048",31,4,0
"15050",33,6,0
"15051",31,4,0
"15052",31,4,0
"15053",34,7,0
"15054",31,4,0
"15055",31,4,0
"15057",31,4,0
"15058",31,4,0
"15059",31,4,0
"15061",34,7,0
"15062",31,4,0
"15063",32,5,0
"15064",32,5,0
"15065",32,5,0
"15066",32,5,0
"15067",32,5,0
"15068",31,4,0
"15069",32,5,0
"15070",31,4,0
"15073",32,5,0
"15075",31,4,0
"15076",31,4,0
"15079",32,5,0
"15080",33,6,0
"15081",32,5,0
"15082",31,4,0
"15083",32,5,0
"15084",32,5,0
"15085",32,5,0
"15086",32,5,0
"15087",32,5,0
"15088",32,5,0
"15089",32,5,0
"15090",32,5,0
"15091",32,5,0
"15093",32,5,0
"15094",32,5,0
"15095",32,5,0
"15096",31,4,0
"15097",32,5,0
"15098",31,4,0
"15101",32,5,0
"15102",32,5,0
"15103",32,5,0
"15104",32,5,0
"15105",33,6,0
"15106",32,5,0
"15108",32,5,0
"15110",32,5,0
"15111",31,4,0
"15112",32,5,0
"15114",31,4,0
"15116",31,4,0
"15117",31,4,0
"15118",33,6,0
"15119",32,5,0
"15120",33,6,0
"15122",32,5,0
"15124",33,6,0
"15125",32,5,0
"15126",32,5,0
"15127",33,6,0
"15128",31,4,0
"15129",34,7,0
"15131",33,6,0
"15133",32,5,0
"15134",32,5,0
"15135",31,4,0
"15137",33,6,0
"15139",33,6,0
"15140",33,6,0
"15141",32,5,0
"15143",32,5,0
"15144",31,4,0
"15146",31,4,0
"15147",32,5,0
"15148",33,6,0
"15149",34,7,0
"15150",32,5,0
"15153",33,6,0
"15154",33,6,0
"15157",33,6,0
"15159",34,7,0
"15161",31,4,0
"15162",32,5,0
"15164",31,4,0
"15165",31,4,0
"15166",33,6,0
"15167",33,6,0
"15168",33,6,0
"15169",36,9,0
"15173",34,7,0
"15174",34,7,0
"15177",36,9,0
"15178",34,7,0
"15181",36,9,0
"15182",34,7,0
"15183",36,9,0
"15184",33,6,0
"15185",33,6,0
"15186",36,9,0
"15187",33,6,0
"15188",33,6,0
"15190",31,4,0
"15191",32,5,0
"15192",31,4,0
"15193",31,4,0
"15194",31,4,0
"15195",32,5,0
"15196",31,4,0
"15197",31,4,0
"15198",31,4,0
"15199",31,4,0
"15201",31,4,0
"15202",31,4,0
"15203",31,4,0
"15204",31,4,0
"15205",31,4,0
"15207",31,4,0
"15209",36,9,0
"15216",31,4,0
"15217",31,4,0
"15218",31,4,0
"15219",31,4,0
"15220",31,4,0
"15221",31,4,0
"15224",31,4,0
"15225",32,5,0
"15226",31,4,0
"15227",31,4,0
"15228",32,5,0
"15229",31,4,0
"15230",31,4,0
"15231",31,4,0
"15235",31,4,0
"15236",31,4,0
"15237",31,4,0
"15238",31,4,0
"15239",31,4,0
"15240",33,6,0
"15241",31,4,0
"15242",31,4,0
"15243",31,4,0
"15244",31,4,0
"15245",31,4,0
"15246",32,5,0
"15247",31,4,0
"15248",31,4,0
"15250",31,4,0
"15252",31,4,0
"15255",31,4,0
"15256",31,4,0
"15257",31,4,0
"15258",31,4,0
"15259",32,5,0
"15262",32,5,0
"15263",32,5,0
"15264",32,5,0
"15265",32,5,0
"15266",33,6,0
"15267",32,5,0
"15268",32,5,0
"15269",31,4,0
"15270",32,5,0
"15271",33,6,0
"15272",33,6,0
"15273",31,4,0
"15274",31,4,0
"15275",33,6,0
"15276",33,6,0
"15277",31,4,0
"15278",31,4,0
"15279",31,4,0
"15280",33,6,0
"15281",31,4,0
"15282",33,6,0
"15283",33,6,0
"15284",33,6,0
"15285",33,6,0
"15287",32,5,0
"15288",32,5,0
"15289",32,5,0
"15290",32,5,0
"15291",32,5,0
"15292",31,4,0
"15293",31,4,0
"15294",31,4,0
"15295",31,4,0
"15299",34,7,0
"15300",31,4,0
"15301",33,6,0
"15303",33,6,0
"15304",33,6,0
"15305",33,6,0
"15306",33,6,0
"15307",33,6,0
"15308",34,7,0
"15309",32,5,0
"15310",32,5,0
"15313",32,5,0
"15316",34,7,0
"15317",32,5,0
"15320",33,6,0
"15321",33,6,0
"15322",35,8,0
"15326",33,6,0
"15328",35,8,0
"15329",35,8,0
"15330",35,8,0
"15331",32,5,0
"15333",32,5,0
"15335",32,5,0
"15336",31,4,0
"15337",34,7,0
"15341",34,7,0
"15344",36,9,0
"17216",36,9,0
"17223",36,9,0
"17234",36,9,0
"17246",36,9,0
"17252",36,9,0
"17283",36,9,0
"17300",36,9,0
"17301",35,8,0
"17304",35,8,0
"17306",35,8,0
"17308",35,8,0
"17310",36,9,0
"17312",35,8,0
"17313",36,9,0
"17314",35,8,0
"17315",34,7,0
"17319",35,8,0
"17323",34,7,0
"17325",33,6,0
"17326",35,8,0
"17328",34,7,0
"17332",35,8,0
"17333",35,8,0
"17339",34,7,0
"17340",35,8,0
"17341",34,7,0
"17344",35,8,0
"17345",35,8,0
"17346",36,9,0
"17347",34,7,0
"17350",34,7,0
"17353",35,8,0
"17354",35,8,0
"17355",34,7,0
"17356",36,9,0
"17357",35,8,0
"17358",34,7,0
"17362",36,9,0
"17363",36,9,0
"17365",34,7,0
"17366",34,7,0
"17370",34,7,0
"17372",34,7,0
"17373",35,8,0
"17376",35,8,0
"17377",35,8,0
"17380",35,8,0
"17381",34,7,0
"17382",36,9,0
"17387",34,7,0
"17390",34,7,0
"17391",35,8,0
"17393",35,8,0
"17394",35,8,0
"17395",35,8,0
"17397",36,9,0
"17401",35,8,0
"17402",36,9,0
"17405",36,9,0
"17409",36,9,0
"17412",36,9,0
"17413",35,8,0
"17414",36,9,0
"17416",36,9,0
"17418",34,7,0
"17420",35,8,0
"17421",35,8,0
"17422",35,8,0
"17423",36,9,0
"17424",35,8,0
"17425",34,7,0
"17427",35,8,0
"17432",35,8,0
"17435",36,9,0
"17436",36,9,0
"17438",36,9,0
"17440",36,9,0
"17441",36,9,0
"17444",35,8,0
"17446",35,8,0
"17449",35,8,0
"17454",36,9,0
"17466",35,8,0
"17468",35,8,0
"17471",36,9,0
"17476",35,8,0
"17482",36,9,0
"17485",36,9,0
"17489",35,8,0
"17495",35,8,0
"17496",35,8,0
"17497",36,9,0
"17502",35,8,0
"17504",34,7,0
"17505",34,7,0
"17506",35,8,0
"17508",33,6,0
"17510",33,6,0
"17511",35,8,0
"17513",33,6,0
"17518",35,8,0
"17519",33,6,0
"17520",33,6,0
"17521",34,7,0
"17522",35,8,0
"17523",34,7,0
"17526",34,7,0
"17527",34,7,0
"17528",33,6,0
"17531",34,7,0
"17532",34,7,0
"17533",35,8,0
"17534",35,8,0
"17535",34,7,0
"17536",35,8,0
"17537",34,7,0
"17539",34,7,0
"17540",34,7,0
"17541",33,6,0
"17542",33,6,0
"17544",34,7,0
"17546",34,7,0
"17547",35,8,0
"17551",34,7,0
"17552",35,8,0
"17553",34,7,0
"17555",36,9,0
"17556",34,7,0
"17558",34,7,0
"17559",36,9,0
"17561",34,7,0
"17562",34,7,0
"17563",34,7,0
"17564",34,7,0
"17565",35,8,0
"17567",34,7,0
"17572",34,7,0
"17573",34,7,0
"17574",34,7,0
"17575",34,7,0
"17576",35,8,0
"17577",34,7,0
"17579",34,7,0
"17580",33,6,0
"17581",35,8,0
"17582",33,6,0
"17583",34,7,0
"17584",34,7,0
"17585",35,8,0
"17586",33,6,0
"17588",36,9,0
"17590",34,7,0
"17591",34,7,0
"17595",34,7,0
"17596",35,8,0
"17597",34,7,0
"17598",34,7,0
"17602",35,8,0
"17603",33,6,0
"17604",32,5,0
"17605",33,6,0
"17606",33,6,0
"17607",32,5,0
"17609",33,6,0
"17610",33,6,0
"17611",32,5,0
"17614",33,6,0
"17615",33,6,0
"17616",33,6,0
"17618",33,6,0
"17619",33,6,0
"17620",32,5,0
"17623",33,6,0
"17624",33,6,0
"17625",35,8,0
"17626",33,6,0
"17628",33,6,0
"17629",32,5,0
"17631",33,6,0
"17633",33,6,0
"17634",33,6,0
"17635",33,6,0
"17639",32,5,0
"17640",33,6,0
"17642",32,5,0
"17643",33,6,0
"17644",33,6,0
"17645",33,6,0
"17646",31,4,0
"17647",33,6,0
"17648",35,8,0
"17649",33,6,0
"17651",33,6,0
"17652",32,5,0
"17655",33,6,0
"17658",33,6,0
"17660",33,6,0
"17661",33,6,0
"17662",35,8,0
"17663",33,6,0
"17664",33,6,0
"17666",34,7,0
"17667",33,6,0
"17668",33,6,0
"17669",33,6,0
"17670",33,6,0
"17672",33,6,0
"17673",34,7,0
"17675",34,7,0
"17676",32,5,0
"17677",34,7,0
"17679",33,6,0
"17680",32,5,0
"17681",33,6,0
"17682",36,9,0
"17683",33,6,0
"17684",34,7,0
"17685",33,6,0
"17688",34,7,0
"17689",36,9,0
"17691",34,7,0
"17692",33,6,0
"17693",33,6,0
"17694",33,6,0
"17697",34,7,0
"17698",33,6,0
"17699",31,4,0
"17701",32,5,0
"17702",33,6,0
"17703",34,7,0
"17704",32,5,0
"17706",31,4,0
"17709",32,5,0
"17711",34,7,0
"17712",31,4,0
"17713",34,7,0
"17714",34,7,0
"17715",34,7,0
"17716",31,4,0
"17717",32,5,0
"17718",33,6,0
"17719",32,5,0
"17722",35,8,0
"17723",34,7,0
"17724",33,6,0
"17725",31,4,0
"17726",34,7,0
"17728",31,4,0
"17730",32,5,0
"17733",33,6,0
"17735",31,4,0
"17736",33,6,0
"17737",32,5,0
"17738",36,9,0
"17739",31,4,0
"17740",33,6,0
"17741",32,5,0
"17742",32,5,0
"17743",32,5,0
"17744",32,5,0
"17745",32,5,0
"17746",31,4,0
"17747",34,7,0
"17748",32,5,0
"17749",33,6,0
"17755",32,5,0
"17756",33,6,0
"17758",32,5,0
"17759",32,5,0
"17760",32,5,0
"17761",31,4,0
"17762",33,6,0
"17763",32,5,0
"17764",32,5,0
"17765",34,7,0
"17766",32,5,0
"17767",32,5,0
"17768",35,8,0
"17769",32,5,0
"17770",32,5,0
"17771",32,5,0
"17772",31,4,0
"17773",32,5,0
"17774",34,7,0
"17775",34,7,0
"17776",33,6,0
"17777",33,6,0
"17778",31,4,0
"17779",33,6,0
"17780",33,6,0
"17782",33,6,0
"17783",33,6,0
"17784",31,4,0
"17785",33,6,0
"17786",36,9,0
"17787",32,5,0
"17788",33,6,0
"17789",33,6,0
"17791",33,6,0
"17792",35,8,0
"17793",33,6,0
"17794",32,5,0
"17795",33,6,0
"17796",32,5,0
"17797",33,6,0
"17798",33,6,0
"17800",31,4,0
"17801",31,4,0
"17802",34,7,0
"17804",32,5,0
"17805",33,6,0
"17806",31,4,0
"17808",31,4,0
"17809",31,4,0
"17810",31,4,0
"17811",31,4,0
"17812",34,7,0
"17813",31,4,0
"17814",31,4,0
"17816",31,4,0
"17817",33,6,0
"17818",31,4,0
"17819",32,5,0
"17821",31,4,0
"17822",33,6,0
"17823",33,6,0
"17824",34,7,0
"17825",32,5,0
"17827",35,8,0
"17828",35,8,0
"17829",34,7,0
"17830",34,7,0
"17831",35,8,0
"17832",34,7,0
"17834",31,4,0
"17835",31,4,0
"17836",31,4,0
"17838",31,4,0
"17840",31,4,0
"17841",31,4,0
"17843",34,7,0
"17844",31,4,0
"17845",31,4,0
"17846",31,4,0
"17847",33,6,0
"17848",31,4,0
"17849",31,4,0
"17850",32,5,0
"17851",31,4,0
"17852",32,5,0
"17854",31,4,0
"17855",32,5,0
"17856",32,5,0
"17858",31,4,0
"17859",34,7,0
"17862",31,4,0
"17863",31,4,0
"17864",31,4,0
"17865",31,4,0
"17866",31,4,0
"17867",34,7,0
"17868",34,7,0
"17869",33,6,0
"17870",31,4,0
"17871",31,4,0
"17872",32,5,0
"17874",32,5,0
"17875",31,4,0
"17877",34,7,0
"17878",32,5,0
"17881",32,5,0
"17882",32,5,0
"17883",31,4,0
"17885",31,4,0
"17886",32,5,0
"17888",35,8,0
"17890",32,5,0
"17891",31,4,0
"17892",33,6,0
"17893",32,5,0
"17894",32,5,0
"17895",31,4,0
"17896",32,5,0
"17898",34,7,0
"17899",35,8,0
"17903",35,8,0
"17906",35,8,0
"17908",35,8,0
"17909",35,8,0
"17910",34,7,0
"17912",34,7,0
"17919",36,9,0
"17920",33,6,0
"17921",33,6,0
"17923",36,9,0
"17924",31,4,0
"17926",31,4,0
"17927",31,4,0
"17928",31,4,0
"17933",31,4,0
"17935",31,4,0
"17936",31,4,0
"17937",31,4,0
"17939",31,4,0
"17941",36,9,0
"17943",36,9,0
"17949",35,8,0
"17951",31,4,0
"17952",31,4,0
"17953",31,4,0
"17954",31,4,0
"17955",31,4,0
"17956",31,4,0
"17957",31,4,0
"17958",31,4,0
"17959",31,4,0
"17960",32,5,0
"17961",31,4,0
"17962",31,4,0
"17963",31,4,0
"17964",31,4,0
"17965",31,4,0
"17966",31,4,0
"17968",31,4,0
"17970",31,4,0
"17971",31,4,0
"17974",31,4,0
"17975",32,5,0
"17976",32,5,0
"17977",31,4,0
"17978",32,5,0
"17979",31,4,0
"17981",31,4,0
"17982",31,4,0
"17984",31,4,0
"17985",31,4,0
"17986",31,4,0
"17988",31,4,0
"17989",31,4,0
"17990",32,5,0
"17991",31,4,0
"17992",31,4,0
"17993",31,4,0
"17994",31,4,0
"17995",31,4,0
"17996",33,6,0
"17998",33,6,0
"17999",32,5,0
"18000",33,6,0
"18001",31,4,0
"18002",32,5,0
"18003",33,6,0
"18004",33,6,0
"18005",33,6,0
"18007",31,4,0
"18008",33,6,0
"18009",32,5,0
"18011",32,5,0
"18013",33,6,0
"18015",31,4,0
"18017",32,5,0
"18019",33,6,0
"18020",31,4,0
"18022",33,6,0
"18023",33,6,0
"18024",31,4,0
"18025",31,4,0
"18026",34,7,0
"18027",33,6,0
"18028",34,7,0
"18029",32,5,0
"18030",33,6,0
"18031",33,6,0
"18032",33,6,0
"18033",33,6,0
"18034",33,6,0
"18035",34,7,0
"18036",32,5,0
"18037",32,5,0
"18038",34,7,0
"18039",33,6,0
"18040",34,7,0
"18041",31,4,0
"18043",33,6,0
"18044",32,5,0
"18045",33,6,0
"18047",33,6,0
"18048",33,6,0
"18049",32,5,0
"18050",32,5,0
"18052",32,5,0
"18055",32,5,0
"18057",32,5,0
"18058",32,5,0
"18059",33,6,0
"18060",33,6,0
"18061",34,7,0
"18062",33,6,0
"18063",32,5,0
"18066",34,7,0
"18067",33,6,0
"18068",33,6,0
"18069",33,6,0
"18071",32,5,0
"18074",31,4,0
"18075",33,6,0
"18076",31,4,0
"18077",31,4,0
"18078",31,4,0
"18079",34,7,0
"18080",32,5,0
"18081",31,4,0
"18083",31,4,0
"18085",31,4,0
"18086",33,6,0
"18087",31,4,0
"18088",33,6,0
"18090",33,6,0
"18091",33,6,0
"18094",31,4,0
"18095",33,6,0
"18096",31,4,0
"18098",32,5,0
"18099",32,5,0
"18100",31,4,0
"18101",31,4,0
"18102",32,5,0
"18104",32,5,0
"18105",32,5,0
"18106",32,5,0
"18107",32,5,0
"18108",31,4,0
"18109",32,5,0
"18110",31,4,0
"18111",32,5,0
"18112",32,5,0
"18113",32,5,0
"18114",32,5,0
"18115",31,4,0
"18116",32,5,0
"18117",32,5,0
"18118",31,4,0
"18119",31,4,0
"18120",32,5,0
"18121",32,5,0
"18122",32,5,0
"18123",32,5,0
"18125",33,6,0
"18127",32,5,0
"18128",32,5,0
"18129",33,6,0
"18130",32,5,0
"18131",32,5,0
"18132",32,5,0
"18133",32,5,0
"18135",32,5,0
"18136",32,5,0
"18137",32,5,0
"18138",33,6,0
"18139",32,5,0
"18141",32,5,0
"18143",32,5,0
"18144",33,6,0
"18146",32,5,0
"18147",32,5,0
"18148",32,5,0
"18150",33,6,0
"18153",32,5,0
"18154",31,4,0
"18156",33,6,0
"18157",32,5,0
"18158",32,5,0
"18159",32,5,0
"18160",32,5,0
"18162",31,4,0
"18163",33,6,0
"18164",31,4,0
"18166",31,4,0
"18167",31,4,0
"18168",31,4,0
"18169",31,4,0
"18170",32,5,0
"18172",33,6,0
"18174",33,6,0
"18175",32,5,0
"18176",33,6,0
"18177",32,5,0
"18178",33,6,0
"18179",31,4,0
"18180",32,5,0
"18181",33,6,0
"18182",32,5,0
"18183",33,6,0
"18185",31,4,0
"18187",32,5,0
"18188",33,6,0
"18189",32,5,0
"18191",31,4,0
"18192",33,6,0
"18193",31,4,0
"18194",31,4,0
"18195",33,6,0
"18196",33,6,0
"18198",31,4,0
"18199",31,4,0
"18200",31,4,0
"18201",31,4,0
"18202",31,4,0
"18203",33,6,0
"18204",31,4,0
"18205",33,6,0
"18206",31,4,0
"18207",33,6,0
"18208",33,6,0
"18209",33,6,0
"18210",32,5,0
"18211",32,5,0
"18212",32,5,0
"18213",32,5,0
"18214",32,5,0
"18215",32,5,0
"18216",32,5,0
"18217",32,5,0
"18218",32,5,0
"18219",32,5,0
"18220",32,5,0
"18221",31,4,0
"18222",31,4,0
"18229",34,7,0
"18230",31,4,0
"18232",31,4,0
"18234",35,8,0
"18235",33,6,0
"18237",33,6,0
"18238",33,6,0
"18239",34,7,0
"18240",33,6,0
"18241",34,7,0
"18243",34,7,0
"18245",33,6,0
"18247",32,5,0
"18248",32,5,0
"18249",32,5,0
"18250",32,5,0
"18251",32,5,0
"18252",32,5,0
"18253",32,5,0
"18254",31,4,0
"18255",33,6,0
"18256",31,4,0
"18257",33,6,0
"18259",33,6,0
"18260",33,6,0
"18264",35,8,0
"18266",32,5,0
"18268",32,5,0
"18269",32,5,0
"18270",35,8,0
"18271",32,5,0
"18272",32,5,0
"18273",32,5,0
"18274",35,8,0
"18275",35,8,0
"18276",31,4,0
"18277",31,4,0
"18278",31,4,0
"19909",31,4,0
"19910",31,4,0
"19911",34,7,0
"19912",31,4,0
"19913",32,5,0
"19914",32,5,0
"19915",33,6,0
"19916",31,4,0
"19917",31,4,0
"19918",31,4,0
"19919",34,7,0
"19920",31,4,0
"19921",34,7,0
"19922",35,8,0
"19923",33,6,0
"19925",31,4,0
"19926",35,8,0
"19927",33,6,0
"19928",34,7,0
"19929",33,6,0
"19930",32,5,0
"19931",31,4,0
"19932",31,4,0
"19934",31,4,0
"19935",35,8,0
"19936",34,7,0
"19937",31,4,0
"19938",31,4,0
"19939",31,4,0
"19940",31,4,0
"19941",32,5,0
"19942",31,4,0
"19943",31,4,0
"19944",31,4,0
"19945",34,7,0
"19946",31,4,0
"19947",32,5,0
"19948",31,4,0
"19949",31,4,0
"19950",33,6,0
"19951",32,5,0
"19952",31,4,0
"19953",31,4,0
"19954",33,6,0
"19955",32,5,0
"19956",34,7,0
"19957",31,4,0
"19958",31,4,0
"19959",34,7,0
"19960",31,4,0
"19961",32,5,0
"19963",33,6,0
"19964",32,5,0
"19966",32,5,0
"19967",34,7,0
"19969",32,5,0
"19970",31,4,0
"19971",34,7,0
"19973",32,5,0
"19974",31,4,0
"19976",32,5,0
"19977",31,4,0
"19978",32,5,0
"19980",32,5,0
"19981",33,6,0
"19982",33,6,0
"19983",33,6,0
"19984",34,7,0
"19985",31,4,0
"19986",34,7,0
"19987",32,5,0
"19988",31,4,0
"19989",31,4,0
"19990",31,4,0
"19991",31,4,0
"19992",32,5,0
"19994",32,5,0
"19995",32,5,0
"19996",34,7,0
"19997",31,4,0
"19998",32,5,0
"19999",31,4,0
"20002",35,8,0
"20003",31,4,0
"20004",31,4,0
"20005",32,5,0
"20006",34,7,0
"20007",32,5,0
"20008",31,4,0
"20009",33,6,0
"20010",33,6,0
"20011",33,6,0
"20012",32,5,0
"20223",36,9,0
"20226",36,9,0
"20230",36,9,0
"20232",36,9,0
"20245",36,9,0
"20247",36,9,0
"20252",36,9,0
"20254",36,9,0
"20256",35,8,0
"20260",36,9,0
"20263",36,9,0
"20270",36,9,0
"20285",36,9,0
"20301",35,8,0
"20302",35,8,0
"20305",35,8,0
"20307",35,8,0
"20309",36,9,0
"20310",36,9,0
"20311",34,7,0
"20313",36,9,0
"20314",36,9,0
"20316",35,8,0
"20317",36,9,0
"20319",35,8,0
"20320",35,8,0
"20321",34,7,0
"20322",35,8,0
"20333",35,8,0
"20335",36,9,0
"20338",36,9,0
"20342",36,9,0
"20344",36,9,0
"20347",36,9,0
"20351",35,8,0
"20352",36,9,0
"20355",36,9,0
"20359",35,8,0
"20364",35,8,0
"20367",36,9,0
"20368",35,8,0
"20382",36,9,0
"20384",35,8,0
"20386",35,8,0
"20396",35,8,0
"20398",35,8,0
"20400",36,9,0
"20404",36,9,0
"20407",34,7,0
"20409",36,9,0
"20410",34,7,0
"20411",34,7,0
"20412",35,8,0
"20413",34,7,0
"20414",33,6,0
"20417",34,7,0
"20418",35,8,0
"20419",34,7,0
"20420",34,7,0
"20421",34,7,0
"20422",34,7,0
"20423",34,7,0
"20425",35,8,0
"20426",33,6,0
"20427",34,7,0
"20428",35,8,0
"20429",35,8,0
"20430",34,7,0
"20433",34,7,0
"20434",34,7,0
"20436",34,7,0
"20437",35,8,0
"20438",35,8,0
"20439",35,8,0
"20440",35,8,0
"20441",35,8,0
"20442",34,7,0
"20443",35,8,0
"20444",36,9,0
"20445",36,9,0
"20447",34,7,0
"20448",35,8,0
"20450",34,7,0
"20451",35,8,0
"20453",35,8,0
"20455",36,9,0
"20456",35,8,0
"20458",34,7,0
"20460",35,8,0
"20461",35,8,0
"20465",35,8,0
"20467",36,9,0
"20469",34,7,0
"20471",35,8,0
"20473",35,8,0
"20475",36,9,0
"20477",35,8,0
"20478",36,9,0
"20480",34,7,0
"20481",34,7,0
"20483",34,7,0
"20486",34,7,0
"20487",36,9,0
"20488",35,8,0
"20489",35,8,0
"20491",36,9,0
"20492",36,9,0
"20493",35,8,0
"20496",35,8,0
"20499",35,8,0
"20500",35,8,0
"20502",35,8,0
"20503",35,8,0
"20504",36,9,0
"20509",35,8,0
"20510",34,7,0
"20512",33,6,0
"20513",33,6,0
"20514",34,7,0
"20515",33,6,0
"20516",34,7,0
"20517",33,6,0
"20519",33,6,0
"20521",34,7,0
"20523",35,8,0
"20524",33,6,0
"20525",33,6,0
"20526",34,7,0
"20527",34,7,0
"20528",33,6,0
"20529",34,7,0
"20531",33,6,0
"20533",34,7,0
"20534",34,7,0
"20535",33,6,0
"20537",34,7,0
"20538",34,7,0
"20540",33,6,0
"20541",34,7,0
"20542",35,8,0
"20543",34,7,0
"20545",33,6,0
"20546",34,7,0
"20547",32,5,0
"20548",34,7,0
"20549",34,7,0
"20550",34,7,0
"20551",34,7,0
"20553",32,5,0
"20554",34,7,0
"20556",33,6,0
"20559",33,6,0
"20560",34,7,0
"20562",34,7,0
"20563",33,6,0
"20565",33,6,0
"20566",35,8,0
"20567",33,6,0
"20569",34,7,0
"20570",34,7,0
"20572",34,7,0
"20573",34,7,0
"20574",34,7,0
"20575",34,7,0
"20576",33,6,0
"20577",34,7,0
"20578",34,7,0
"20579",34,7,0
"20580",33,6,0
"20581",35,8,0
"20582",34,7,0
"20583",34,7,0
"20584",34,7,0
"20585",34,7,0
"20586",34,7,0
"20587",34,7,0
"20588",33,6,0
"20590",34,7,0
"20591",35,8,0
"20592",35,8,0
"20593",33,6,0
"20596",34,7,0
"20598",34,7,0
"20599",34,7,0
"20600",34,7,0
"20601",34,7,0
"20602",34,7,0
"20603",34,7,0
"20605",33,6,0
"20606",35,8,0
"20607",34,7,0
"20608",35,8,0
"20610",34,7,0
"20611",35,8,0
"20613",35,8,0
"20614",34,7,0
"20615",34,7,0
"20616",32,5,0
"20617",32,5,0
"20620",32,5,0
"20621",34,7,0
"20622",35,8,0
"20623",34,7,0
"20625",34,7,0
"20627",34,7,0
"20628",35,8,0
"20629",33,6,0
"20633",32,5,0
"20634",32,5,0
"20635",33,6,0
"20636",33,6,0
"20637",33,6,0
"20638",32,5,0
"20639",33,6,0
"20642",32,5,0
"20643",33,6,0
"20645",32,5,0
"20647",32,5,0
"20649",32,5,0
"20651",35,8,0
"20652",35,8,0
"20653",33,6,0
"20654",31,4,0
"20655",33,6,0
"20656",32,5,0
"20658",32,5,0
"20659",34,7,0
"20660",33,6,0
"20661",35,8,0
"20662",32,5,0
"20665",34,7,0
"20666",33,6,0
"20667",32,5,0
"20668",32,5,0
"20669",33,6,0
"20671",32,5,0
"20673",33,6,0
"20674",33,6,0
"20675",32,5,0
"20677",32,5,0
"20678",33,6,0
"20679",33,6,0
"20680",33,6,0
"20682",33,6,0
"20683",33,6,0
"20684",33,6,0
"20685",33,6,0
"20687",32,5,0
"20688",32,5,0
"20689",33,6,0
"20690",32,5,0
"20691",33,6,0
"20692",34,7,0
"20693",33,6,0
"20694",32,5,0
"20695",34,7,0
"20696",34,7,0
"20697",34,7,0
"20698",32,5,0
"20699",33,6,0
"20700",33,6,0
"20701",33,6,0
"20702",33,6,0
"20703",35,8,0
"20705",34,7,0
"20706",32,5,0
"20708",33,6,0
"20709",33,6,0
"20710",34,7,0
"20711",34,7,0
"20712",33,6,0
"20713",33,6,0
"20714",34,7,0
"20716",33,6,0
"20718",35,8,0
"20719",31,4,0
"20720",34,7,0
"20721",33,6,0
"20722",33,6,0
"20723",33,6,0
"20725",31,4,0
"20726",32,5,0
"20728",34,7,0
"20730",32,5,0
"20731",32,5,0
"20732",32,5,0
"20734",31,4,0
"20735",32,5,0
"20736",32,5,0
"20737",32,5,0
"20740",31,4,0
"20744",34,7,0
"20745",33,6,0
"20747",34,7,0
"20748",34,7,0
"20749",34,7,0
"20750",34,7,0
"20751",32,5,0
"20752",34,7,0
"20753",32,5,0
"20754",34,7,0
"20755",34,7,0
"20757",32,5,0
"20758",34,7,0
"20759",34,7,0
"20762",33,6,0
"20763",31,4,0
"20764",34,7,0
"20767",32,5,0
"20770",34,7,0
"20771",34,7,0
"20772",34,7,0
"20773",35,8,0
"20775",35,8,0
"20776",32,5,0
"20777",32,5,0
"20778",32,5,0
"20779",32,5,0
"20781",31,4,0
"20784",32,5,0
"20785",32,5,0
"20786",33,6,0
"20787",35,8,0
"20789",35,8,0
"20790",34,7,0
"20791",34,7,0
"20792",32,5,0
"20793",32,5,0
"20796",33,6,0
"20797",33,6,0
"20798",35,8,0
"20800",32,5,0
"20801",31,4,0
"20803",32,5,0
"20804",35,8,0
"20805",34,7,0
"20806",32,5,0
"20807",32,5,0
"20808",32,5,0
"20809",35,8,0
"20810",33,6,0
"20811",33,6,0
"20812",33,6,0
"20813",34,7,0
"20815",33,6,0
"20816",32,5,0
"20818",33,6,0
"20819",32,5,0
"20820",33,6,0
"20821",33,6,0
"20822",31,4,0
"20823",31,4,0
"20825",32,5,0
"20826",33,6,0
"20827",33,6,0
"20828",31,4,0
"20830",33,6,0
"20831",33,6,0
"20833",31,4,0
"20834",32,5,0
"20836",33,6,0
"20838",31,4,0
"20839",33,6,0
"20841",33,6,0
"20842",34,7,0
